nurseid,shift index
175,27
175,72
175,74
175,62
175,73
176,53
176,36
176,29
176,38
176,64
176,62
176,55
176,31
176,50
176,68
176,26
176,66
176,60
176,70
176,41
176,78
176,76
176,72
176,28
176,57
177,48
177,66
177,18
177,63
177,44
177,36
177,21
177,1
177,8
177,50
177,19
177,29
177,28
177,43
177,60
177,75
177,31
177,65
177,80
177,42
178,45
178,80
178,10
178,38
178,39
178,37
178,57
178,6
178,17
178,30
178,83
178,76
178,66
178,26
178,63
178,41
178,71
178,56
178,14
178,28
179,21
179,83
179,2
179,52
179,53
179,59
179,14
179,55
179,13
179,72
179,20
179,82
179,26
179,70
179,11
179,60
179,74
179,34
179,79
179,25
180,36
180,51
180,37
180,2
180,32
180,63
180,25
180,76
180,6
180,49
180,34
180,53
180,59
180,44
180,74
180,41
180,13
180,11
180,4
180,45
181,36
181,53
181,52
181,80
181,43
181,18
181,27
181,15
181,76
181,33
181,31
181,77
181,19
181,78
181,67
181,13
181,57
181,38
181,34
181,46
182,56
182,49
182,15
182,42
182,36
182,27
182,45
182,40
182,8
182,23
182,72
182,11
182,47
182,67
182,51
182,4
182,75
182,20
182,70
182,1
183,37
183,68
183,79
183,75
183,54
183,30
183,24
183,12
183,49
183,48
183,46
183,44
183,25
183,65
183,83
183,35
183,62
183,36
183,26
183,51
184,66
184,78
184,49
184,44
184,25
184,42
184,61
184,52
184,55
184,12
184,36
184,79
184,53
184,51
184,65
184,40
184,57
184,8
184,33
184,29
185,78
185,54
185,37
185,50
185,16
185,57
185,11
185,40
185,69
185,30
185,41
185,23
185,79
185,44
185,77
185,83
185,72
185,56
185,14
185,12
186,55
186,3
186,41
186,54
186,38
186,73
186,28
186,59
186,13
186,7
186,46
186,19
186,35
186,14
186,49
186,66
186,63
186,64
186,36
186,5
187,5
187,79
187,29
187,18
187,42
187,75
187,71
187,28
187,39
187,17
187,14
187,53
187,26
187,55
187,67
187,50
187,41
187,16
187,49
187,59
188,69
188,74
188,75
188,16
188,64
188,71
188,63
188,61
188,7
188,37
188,29
188,17
188,13
188,79
188,34
188,45
188,2
188,83
188,15
188,58
189,3
189,7
189,44
189,41
189,83
189,40
189,49
189,15
189,9
189,77
189,36
189,45
189,20
189,58
189,47
189,71
189,53
189,38
189,42
189,8
190,72
190,49
190,20
190,34
190,56
190,7
190,45
190,68
190,71
190,35
190,59
190,77
190,50
190,37
190,66
190,11
190,43
190,79
190,12
190,51
191,4
191,71
191,9
191,27
191,64
191,8
191,23
191,56
191,21
191,29
191,5
191,45
191,49
191,61
191,20
191,37
191,38
191,30
191,12
191,69
192,72
192,84
192,67
192,68
192,8
192,60
192,75
192,26
192,1
192,76
192,18
192,10
192,64
192,57
192,69
192,24
192,71
192,7
192,51
192,49
193,74
193,16
193,6
193,15
193,33
193,34
193,69
193,26
193,72
193,82
193,10
193,24
193,19
193,44
193,35
193,5
193,23
193,42
193,45
193,66
194,22
194,65
194,73
194,15
194,25
194,29
194,14
194,44
194,8
194,76
194,69
194,30
194,31
194,55
194,56
194,74
194,72
194,80
194,62
194,75
195,82
195,70
195,59
195,75
195,20
195,37
195,77
195,47
195,48
195,65
195,32
195,14
195,57
195,74
195,3
195,67
195,44
195,43
195,18
195,55
196,78
196,13
196,79
196,33
196,39
196,6
196,20
196,65
196,31
196,68
196,34
196,2
196,53
196,80
196,16
196,58
196,74
196,76
196,17
196,5
197,67
197,25
197,57
197,65
197,82
197,52
197,37
197,51
197,60
197,32
197,53
197,17
197,22
197,13
197,61
197,14
197,41
197,56
197,78
197,46
198,19
198,29
198,42
198,48
198,4
198,84
198,20
198,53
198,13
198,34
198,54
198,6
198,81
198,79
198,10
198,56
198,2
198,75
198,69
198,60
199,29
199,74
199,61
199,15
199,17
199,57
199,20
199,39
199,22
199,26
199,55
199,76
199,6
199,66
199,24
199,16
199,73
199,43
199,8
199,79
200,56
200,44
200,57
200,53
200,63
200,75
200,25
200,9
200,69
200,17
200,24
200,34
200,77
200,64
200,5
200,50
200,22
200,59
200,79
200,14
