nurseid,shift index
117,56
117,19
117,24
117,32
117,5
117,16
117,49
117,46
117,22
117,11
117,29
117,41
117,60
117,72
117,61
118,74
118,56
118,70
118,83
118,62
118,5
118,52
118,1
118,23
118,12
118,9
118,17
118,77
118,32
118,53
118,81
118,33
118,46
118,69
118,34
118,79
118,48
118,71
118,44
118,60
118,28
118,58
118,15
118,61
118,6
119,72
119,21
119,27
119,79
119,41
119,5
119,75
119,52
119,24
119,50
119,84
119,42
119,23
119,81
119,4
119,68
119,54
119,29
119,6
119,26
119,1
119,55
119,2
119,11
119,20
119,48
119,82
119,16
119,14
119,80
120,82
120,9
120,29
120,65
120,55
120,31
120,58
120,53
120,84
120,25
120,13
120,7
120,44
120,26
120,2
120,62
120,61
120,23
120,4
120,27
120,80
120,63
120,69
120,8
120,33
120,37
120,11
120,47
120,64
120,1
121,19
121,40
121,12
121,49
121,81
121,26
121,36
121,80
121,4
121,17
121,72
121,61
121,44
121,32
121,75
121,82
121,11
121,23
121,22
121,3
121,67
121,5
121,10
121,70
121,8
121,79
121,53
121,31
121,42
121,2
122,70
122,20
122,34
122,59
122,55
122,51
122,74
122,35
122,66
122,46
122,28
122,47
122,84
122,62
122,72
122,16
122,67
122,23
122,30
122,57
122,13
122,44
122,38
122,10
122,22
122,3
122,40
122,50
122,7
122,63
123,39
123,27
123,42
123,56
123,10
123,67
123,36
123,65
123,75
123,25
123,59
123,4
123,5
123,22
123,32
123,34
123,31
123,30
123,13
123,29
123,69
123,50
123,3
123,82
123,20
123,54
123,37
123,68
123,84
123,23
124,19
124,57
124,33
124,23
124,2
124,52
124,49
124,31
124,61
124,48
124,36
124,29
124,6
124,41
124,38
124,7
124,55
124,84
124,63
124,72
124,18
124,32
124,54
124,40
124,26
124,37
124,70
124,58
124,34
124,28
125,15
125,33
125,29
125,78
125,28
125,55
125,70
125,18
125,39
125,75
125,24
125,3
125,74
125,7
125,48
125,34
125,2
125,46
125,31
125,4
125,49
125,68
125,72
125,73
125,63
125,26
125,83
125,61
125,27
125,9
126,54
126,58
126,52
126,55
126,78
126,84
126,76
126,30
126,46
126,23
126,53
126,43
126,25
126,29
126,13
126,41
126,71
126,11
126,32
126,68
126,63
126,21
126,47
126,28
126,38
126,59
126,19
126,62
126,77
126,65
127,5
127,22
127,19
127,41
127,79
127,66
127,74
127,25
127,53
127,18
127,65
127,3
127,1
127,30
127,82
127,37
127,72
127,60
127,11
127,2
127,62
127,50
127,63
127,51
127,44
127,43
127,56
127,27
127,68
127,13
128,60
128,48
128,32
128,7
128,51
128,76
128,78
128,9
128,41
128,37
128,50
128,25
128,57
128,16
128,4
128,36
128,24
128,75
128,42
128,72
128,26
128,28
128,84
128,62
128,70
128,14
128,61
128,52
128,29
128,82
129,23
129,36
129,37
129,66
129,50
129,68
129,12
129,39
129,61
129,60
129,76
129,15
129,82
129,77
129,27
129,5
129,25
129,33
129,55
129,2
129,14
129,40
129,51
129,48
129,69
129,19
129,75
129,56
129,47
129,78
130,80
130,61
130,4
130,84
130,42
130,53
130,20
130,3
130,72
130,26
130,60
130,75
130,17
130,78
130,32
130,43
130,15
130,30
130,47
130,35
130,16
130,55
130,24
130,12
130,10
130,13
130,8
130,11
130,77
130,54
131,64
131,76
131,46
131,14
131,73
131,72
131,80
131,65
131,58
131,83
131,48
131,36
131,9
131,26
131,21
131,11
131,22
131,42
131,45
131,82
131,19
131,81
131,35
131,66
131,53
131,84
131,40
131,79
131,5
131,39
132,13
132,29
132,44
132,1
132,19
132,11
132,3
132,30
132,75
132,42
132,52
132,35
132,76
132,48
132,56
132,73
132,34
132,41
132,63
132,65
132,77
132,59
132,80
132,47
132,22
132,83
132,66
132,12
132,14
132,2
133,69
133,75
133,84
133,56
133,76
133,45
133,8
133,30
133,28
133,57
133,1
133,62
133,27
133,63
133,19
133,67
133,44
133,82
133,43
133,25
133,80
133,29
133,68
133,14
133,23
133,12
133,3
133,52
133,64
133,47
134,14
134,29
134,79
134,30
134,10
134,31
134,19
134,76
134,54
134,15
134,60
134,12
134,22
134,37
134,50
134,53
134,36
134,6
134,81
134,74
134,72
134,51
134,66
134,62
134,63
134,49
134,58
134,82
134,61
134,2
135,10
135,14
135,15
135,76
135,67
135,17
135,60
135,40
135,23
135,9
135,69
135,51
135,6
135,70
135,20
135,50
135,27
135,83
135,56
135,66
135,7
135,64
135,62
135,13
135,77
135,2
135,24
135,26
135,11
135,63
136,44
136,33
136,34
136,11
136,6
136,40
136,8
136,75
136,84
136,24
136,60
136,69
136,58
136,53
136,55
136,29
136,3
136,39
136,17
136,74
136,80
136,79
136,50
136,4
136,65
136,46
136,18
136,67
136,35
136,42
137,29
137,9
137,1
137,53
137,75
137,37
137,72
137,55
137,11
137,6
137,40
137,39
137,32
137,5
137,56
137,21
137,77
137,49
137,33
137,41
137,81
137,83
137,10
137,44
137,16
137,47
137,51
137,4
137,31
137,30
138,13
138,76
138,56
138,38
138,72
138,69
138,54
138,51
138,32
138,6
138,79
138,28
138,27
138,44
138,73
138,30
138,41
138,4
138,61
138,34
138,9
138,5
138,17
138,60
138,45
138,8
138,47
138,26
138,40
138,55
139,10
139,51
139,56
139,46
139,49
139,71
139,21
139,52
139,73
139,72
139,77
139,40
139,7
139,43
139,16
139,20
139,80
139,19
139,12
139,5
139,69
139,11
139,31
139,76
139,25
139,54
139,57
139,79
139,42
139,41
140,2
140,33
140,52
140,13
140,36
140,76
140,63
140,56
140,84
140,49
140,61
140,5
140,75
140,40
140,68
140,26
140,60
140,25
140,20
140,10
140,39
140,15
140,7
140,51
140,77
140,71
140,46
140,59
140,81
140,37
141,52
141,49
141,1
141,80
141,81
141,65
141,84
141,75
141,47
141,4
141,42
141,12
141,71
141,68
141,3
141,7
141,66
141,24
141,19
141,63
141,70
141,39
141,55
141,34
141,36
141,72
141,9
141,11
141,33
141,8
142,64
142,34
142,68
142,72
142,80
142,73
142,55
142,60
142,63
142,35
142,65
142,53
142,58
142,44
142,47
142,81
142,9
142,22
142,45
142,14
142,3
142,49
142,59
142,41
142,70
142,19
142,20
142,54
142,24
142,82
143,3
143,56
143,8
143,50
143,57
143,82
143,4
143,38
143,29
143,40
143,27
143,65
143,55
143,18
143,54
143,58
143,34
143,48
143,42
143,51
143,41
143,32
143,52
143,67
143,21
143,9
143,36
143,60
143,1
143,31
144,43
144,7
144,49
144,44
144,68
144,1
144,55
144,26
144,11
144,67
144,23
144,29
144,66
144,81
144,76
144,83
144,16
144,57
144,77
144,74
144,58
144,65
144,24
144,47
144,18
144,2
144,10
144,21
144,52
144,28
145,63
145,83
145,26
145,54
145,53
145,38
145,69
145,58
145,43
145,60
145,66
145,29
145,70
145,22
145,10
145,45
145,18
145,40
145,36
145,59
145,12
145,72
145,3
145,21
145,84
145,46
145,65
145,2
145,67
145,62
146,51
146,29
146,73
146,2
146,54
146,32
146,57
146,79
146,38
146,53
146,18
146,7
146,1
146,20
146,76
146,39
146,44
146,56
146,17
146,14
146,75
146,70
146,64
146,6
146,72
146,23
146,28
146,47
146,26
146,69
147,71
147,4
147,73
147,5
147,80
147,61
147,49
147,64
147,72
147,76
147,58
147,33
147,77
147,68
147,57
147,81
147,66
147,31
147,43
147,60
147,11
147,25
147,63
147,51
147,53
147,17
147,59
147,78
147,19
147,69
148,42
148,44
148,31
148,2
148,68
148,49
148,63
148,77
148,43
148,19
148,18
148,69
148,65
148,50
148,75
148,10
148,8
148,21
148,23
148,29
148,78
148,53
148,84
148,20
148,54
148,83
148,33
148,36
148,57
148,40
149,21
149,25
149,11
149,60
149,66
149,84
149,50
149,63
149,52
149,51
149,82
149,7
149,27
149,78
149,32
149,75
149,49
149,62
149,39
149,35
149,36
149,64
149,14
149,47
149,15
149,33
149,28
149,42
149,46
149,38
150,69
150,13
150,60
150,42
150,80
150,73
150,34
150,10
150,35
150,54
150,24
150,78
150,6
150,70
150,30
150,20
150,75
150,63
150,49
150,22
150,47
150,46
150,41
150,56
150,81
150,32
150,58
150,23
150,57
150,14
151,27
151,54
151,31
151,14
151,42
151,61
151,72
151,11
151,6
151,36
151,49
151,80
151,3
151,75
151,32
151,76
151,69
151,60
151,63
151,20
151,77
151,22
151,82
151,17
151,67
151,35
151,52
151,65
151,43
151,56
152,43
152,59
152,21
152,10
152,38
152,13
152,33
152,83
152,17
152,36
152,1
152,84
152,32
152,14
152,29
152,57
152,75
152,47
152,44
152,55
152,82
152,41
152,58
152,80
152,20
152,40
152,71
152,25
152,30
152,60
153,25
153,35
153,51
153,23
153,78
153,73
153,36
153,77
153,15
153,68
153,17
153,2
153,26
153,59
153,20
153,56
153,10
153,52
153,1
153,7
153,84
153,40
153,14
153,55
153,61
153,33
153,13
153,18
153,44
153,79
154,25
154,15
154,18
154,37
154,12
154,52
154,39
154,22
154,17
154,36
154,34
154,6
154,30
154,63
154,1
154,13
154,35
154,50
154,40
154,57
154,45
154,83
154,31
154,74
154,19
154,56
154,41
154,53
154,38
154,27
155,50
155,68
155,71
155,1
155,47
155,10
155,63
155,30
155,36
155,24
155,79
155,60
155,2
155,41
155,28
155,67
155,20
155,48
155,32
155,29
155,61
155,8
155,58
155,11
155,17
155,5
155,66
155,49
155,80
155,78
156,3
156,60
156,11
156,32
156,61
156,28
156,69
156,72
156,38
156,39
156,14
156,10
156,80
156,13
156,47
156,79
156,71
156,81
156,24
156,83
156,8
156,4
156,19
156,42
156,34
156,2
156,57
156,12
156,33
156,75
157,31
157,63
157,79
157,32
157,37
157,58
157,39
157,17
157,18
157,48
157,3
157,57
157,20
157,61
157,25
157,49
157,47
157,81
157,72
157,23
157,82
157,43
157,64
157,13
157,38
157,15
157,35
157,1
157,30
157,19
158,42
158,48
158,27
158,49
158,32
158,81
158,80
158,56
158,18
158,59
158,83
158,9
158,6
158,57
158,19
158,66
158,28
158,72
158,52
158,29
158,58
158,3
158,30
158,78
158,65
158,40
158,73
158,43
158,25
158,53
159,37
159,34
159,14
159,51
159,82
159,19
159,78
159,56
159,84
159,63
159,46
159,55
159,39
159,36
159,66
159,70
159,28
159,67
159,8
159,57
159,21
159,83
159,35
159,64
159,68
159,32
159,44
159,60
159,74
159,10
160,6
160,68
160,21
160,78
160,43
160,48
160,76
160,25
160,2
160,77
160,72
160,35
160,17
160,31
160,71
160,33
160,62
160,60
160,32
160,42
160,83
160,82
160,46
160,70
160,26
160,16
160,9
160,50
160,74
160,29
161,38
161,1
161,6
161,29
161,48
161,13
161,60
161,41
161,83
161,14
161,79
161,2
161,45
161,65
161,69
161,52
161,71
161,36
161,8
161,25
161,51
161,35
161,10
161,18
161,12
161,58
161,17
161,46
161,62
161,56
162,83
162,40
162,75
162,32
162,10
162,42
162,43
162,22
162,64
162,23
162,31
162,8
162,82
162,21
162,2
162,71
162,49
162,12
162,50
162,20
162,5
162,72
162,65
162,66
162,84
162,41
162,54
162,69
162,25
162,17
163,73
163,57
163,35
163,50
163,46
163,63
163,15
163,70
163,29
163,72
163,53
163,26
163,32
163,6
163,67
163,56
163,55
163,58
163,54
163,28
163,62
163,37
163,40
163,39
163,43
163,59
163,36
163,49
163,66
163,74
164,2
164,59
164,32
164,24
164,67
164,26
164,82
164,5
164,34
164,44
164,7
164,4
164,69
164,79
164,72
164,12
164,62
164,75
164,65
164,33
164,39
164,73
164,23
164,64
164,37
164,8
164,45
164,81
164,18
164,14
165,73
165,57
165,10
165,79
165,59
165,49
165,2
165,15
165,64
165,31
165,23
165,35
165,14
165,18
165,20
165,48
165,74
165,9
165,72
165,45
165,3
165,55
165,26
165,27
165,21
165,16
165,25
165,42
165,44
165,75
166,74
166,30
166,10
166,76
166,70
166,71
166,41
166,42
166,43
166,66
166,13
166,11
166,75
166,9
166,48
166,28
166,45
166,72
166,56
166,64
166,54
166,82
166,55
166,37
166,80
166,6
166,67
166,36
166,58
166,12
167,10
167,1
167,56
167,54
167,20
167,46
167,9
167,63
167,72
167,65
167,75
167,36
167,69
167,43
167,49
167,7
167,24
167,78
167,17
167,33
167,41
167,35
167,83
167,67
167,59
167,71
167,14
167,74
167,50
167,30
168,61
168,83
168,12
168,10
168,25
168,3
168,84
168,33
168,67
168,55
168,46
168,56
168,79
168,38
168,64
168,77
168,42
168,19
168,5
168,14
168,49
168,48
168,72
168,29
168,75
168,45
168,2
168,27
168,51
168,70
169,82
169,64
169,14
169,24
169,40
169,2
169,25
169,76
169,66
169,33
169,45
169,61
169,56
169,55
169,22
169,21
169,68
169,3
169,11
169,16
169,38
169,13
169,50
169,77
169,52
169,6
169,27
169,35
169,54
169,84
170,83
170,76
170,75
170,43
170,77
170,2
170,20
170,12
170,52
170,55
170,60
170,22
170,26
170,53
170,9
170,56
170,4
170,73
170,48
170,74
170,1
170,38
170,23
170,51
170,11
170,71
170,15
170,44
170,33
170,40
171,79
171,2
171,21
171,54
171,52
171,27
171,37
171,33
171,70
171,67
171,38
171,44
171,13
171,47
171,69
171,18
171,58
171,15
171,57
171,63
171,76
171,77
171,40
171,83
171,68
171,4
171,50
171,75
171,71
171,7
172,79
172,36
172,51
172,40
172,5
172,12
172,64
172,28
172,20
172,18
172,74
172,13
172,50
172,39
172,63
172,44
172,48
172,42
172,60
172,67
172,34
172,9
172,4
172,68
172,80
172,52
172,33
172,31
172,77
172,47
173,31
173,3
173,12
173,9
173,57
173,49
173,40
173,30
173,45
173,75
173,83
173,6
173,65
173,81
173,53
173,56
173,54
173,67
173,16
173,48
173,73
173,19
173,47
173,71
173,26
173,55
173,64
173,38
173,8
173,27
174,45
174,54
174,60
174,31
174,43
174,70
174,36
174,77
174,62
174,17
174,71
174,57
174,80
174,64
174,74
174,12
174,48
174,29
174,81
174,10
174,35
174,11
174,13
174,56
174,7
174,49
174,61
174,65
174,50
174,84
175,32
175,73
175,80
175,11
175,72
175,2
175,58
175,53
175,50
175,57
175,29
175,20
175,62
175,65
175,23
175,45
175,42
175,37
175,64
175,38
175,52
175,16
175,14
175,7
175,63
175,68
175,12
175,35
175,40
175,74
176,6
176,78
176,7
176,47
176,71
176,82
176,13
176,52
176,1
176,23
176,54
176,42
176,84
176,51
176,35
176,11
176,46
176,17
176,28
176,37
176,32
176,8
176,15
176,65
176,69
176,56
176,20
176,68
176,24
176,55
177,27
177,66
177,32
177,4
177,9
177,51
177,38
177,81
177,69
177,45
177,6
177,71
177,46
177,48
177,61
177,67
177,31
177,20
177,10
177,28
177,44
177,83
177,37
177,19
177,50
177,80
177,21
177,53
177,24
177,79
178,30
178,44
178,80
178,73
178,49
178,28
178,72
178,34
178,75
178,59
178,62
178,6
178,5
178,76
178,19
178,42
178,82
178,23
178,56
178,3
178,52
178,43
178,84
178,26
178,64
178,29
178,40
178,74
178,37
178,79
179,50
179,39
179,48
179,10
179,13
179,43
179,11
179,56
179,77
179,1
179,70
179,7
179,76
179,9
179,47
179,35
179,73
179,33
179,72
179,23
179,5
179,12
179,3
179,74
179,68
179,46
179,84
179,41
179,83
179,15
180,52
180,18
180,84
180,7
180,83
180,58
180,29
180,1
180,37
180,24
180,15
180,65
180,33
180,68
180,43
180,39
180,67
180,48
180,20
180,46
180,51
180,9
180,55
180,50
180,72
180,41
180,16
180,73
180,44
180,27
181,29
181,44
181,77
181,50
181,23
181,7
181,51
181,39
181,55
181,47
181,68
181,48
181,28
181,16
181,21
181,72
181,6
181,43
181,12
181,56
181,32
181,83
181,30
181,79
181,27
181,82
181,13
181,53
181,69
181,4
182,17
182,47
182,24
182,19
182,12
182,55
182,75
182,41
182,83
182,82
182,78
182,81
182,67
182,5
182,84
182,65
182,57
182,43
182,26
182,54
182,15
182,71
182,69
182,72
182,63
182,42
182,49
182,74
182,4
182,7
183,5
183,54
183,48
183,13
183,41
183,14
183,67
183,78
183,46
183,52
183,61
183,68
183,15
183,25
183,83
183,43
183,80
183,23
183,56
183,69
183,8
183,45
183,72
183,37
183,55
183,58
183,51
183,73
183,34
183,62
184,34
184,23
184,67
184,33
184,44
184,81
184,19
184,76
184,10
184,35
184,28
184,2
184,4
184,69
184,78
184,62
184,58
184,20
184,64
184,79
184,65
184,15
184,82
184,3
184,45
184,59
184,37
184,61
184,71
184,55
185,6
185,18
185,66
185,24
185,70
185,60
185,19
185,36
185,59
185,48
185,40
185,29
185,1
185,75
185,51
185,30
185,41
185,22
185,65
185,52
185,10
185,83
185,69
185,50
185,14
185,37
185,20
185,39
185,78
185,28
186,17
186,23
186,47
186,56
186,64
186,39
186,77
186,34
186,3
186,43
186,72
186,80
186,46
186,73
186,66
186,51
186,37
186,41
186,22
186,26
186,5
186,70
186,69
186,53
186,16
186,10
186,83
186,15
186,71
186,18
187,56
187,51
187,3
187,28
187,26
187,46
187,70
187,8
187,58
187,69
187,9
187,27
187,1
187,75
187,22
187,30
187,24
187,15
187,47
187,44
187,31
187,40
187,10
187,42
187,18
187,33
187,23
187,37
187,34
187,63
188,56
188,27
188,76
188,19
188,67
188,48
188,16
188,50
188,8
188,37
188,45
188,25
188,62
188,6
188,74
188,10
188,42
188,69
188,54
188,28
188,20
188,12
188,72
188,23
188,13
188,82
188,53
188,64
188,80
188,9
189,53
189,82
189,6
189,76
189,2
189,7
189,22
189,27
189,70
189,42
189,33
189,41
189,21
189,65
189,66
189,79
189,78
189,48
189,12
189,35
189,69
189,4
189,59
189,15
189,28
189,36
189,38
189,16
189,57
189,29
190,23
190,54
190,38
190,62
190,51
190,69
190,81
190,75
190,4
190,11
190,49
190,17
190,30
190,64
190,71
190,10
190,6
190,9
190,58
190,56
190,82
190,13
190,32
190,67
190,84
190,8
190,40
190,60
190,57
190,48
191,5
191,69
191,10
191,56
191,30
191,17
191,78
191,48
191,28
191,81
191,33
191,63
191,7
191,15
191,47
191,43
191,20
191,19
191,18
191,53
191,71
191,41
191,35
191,73
191,55
191,40
191,1
191,37
191,61
191,22
192,63
192,78
192,10
192,75
192,67
192,58
192,40
192,59
192,65
192,55
192,19
192,3
192,53
192,32
192,74
192,48
192,66
192,16
192,46
192,41
192,34
192,14
192,79
192,54
192,39
192,61
192,21
192,13
192,73
192,38
193,84
193,25
193,74
193,83
193,12
193,8
193,28
193,59
193,58
193,57
193,31
193,69
193,68
193,71
193,14
193,41
193,76
193,43
193,42
193,47
193,73
193,60
193,4
193,53
193,26
193,3
193,15
193,72
193,38
193,56
194,1
194,56
194,32
194,43
194,47
194,31
194,3
194,24
194,74
194,17
194,7
194,25
194,13
194,9
194,12
194,45
194,50
194,33
194,53
194,82
194,29
194,37
194,11
194,35
194,51
194,21
194,75
194,18
194,72
194,60
195,60
195,73
195,7
195,80
195,62
195,26
195,25
195,52
195,13
195,68
195,35
195,39
195,5
195,81
195,72
195,61
195,17
195,75
195,57
195,48
195,46
195,10
195,40
195,49
195,29
195,74
195,19
195,70
195,59
195,55
196,48
196,11
196,17
196,36
196,21
196,68
196,26
196,60
196,73
196,61
196,46
196,54
196,8
196,19
196,29
196,2
196,50
196,40
196,79
196,31
196,71
196,15
196,9
196,6
196,41
196,37
196,25
196,59
196,18
196,7
197,1
197,33
197,80
197,55
197,58
197,69
197,54
197,83
197,73
197,27
197,40
197,53
197,10
197,61
197,71
197,37
197,79
197,35
197,68
197,76
197,77
197,52
197,14
197,29
197,64
197,41
197,56
197,32
197,42
197,4
198,44
198,69
198,79
198,5
198,53
198,10
198,77
198,28
198,22
198,51
198,35
198,72
198,2
198,54
198,68
198,11
198,64
198,81
198,6
198,25
198,39
198,8
198,57
198,52
198,70
198,1
198,12
198,9
198,41
198,37
199,34
199,78
199,14
199,53
199,27
199,81
199,59
199,83
199,55
199,24
199,4
199,16
199,36
199,84
199,79
199,51
199,40
199,80
199,22
199,66
199,75
199,60
199,20
199,21
199,63
199,33
199,41
199,15
199,23
199,67
200,25
200,67
200,8
200,82
200,75
200,62
200,78
200,14
200,28
200,9
200,37
200,59
200,74
200,27
200,76
200,33
200,58
200,36
200,41
200,12
200,5
200,53
200,21
200,50
200,2
200,22
200,60
200,29
200,34
200,70
