nurseid,shift index
88,163
88,52
88,82
88,8
88,12
88,75
88,141
88,104
88,79
88,47
88,35
88,49
88,60
88,108
88,56
88,146
88,123
88,71
88,6
88,68
88,99
88,150
88,40
88,165
88,122
89,79
89,45
89,2
89,70
89,121
89,9
89,71
89,148
89,26
89,49
89,143
89,54
89,35
89,146
89,122
89,37
89,41
89,104
89,73
89,14
89,115
89,16
89,141
89,150
89,56
89,113
89,23
89,74
89,30
89,28
89,129
89,5
89,117
89,66
89,13
89,64
89,91
89,42
89,48
89,111
90,63
90,125
90,84
90,82
90,112
90,81
90,136
90,30
90,18
90,134
90,103
90,148
90,44
90,141
90,78
90,23
90,66
90,140
90,116
90,146
90,22
90,166
90,83
90,2
90,102
90,88
90,89
90,36
90,104
90,57
90,56
90,122
90,75
90,109
90,53
90,11
90,121
90,135
90,111
90,65
91,3
91,140
91,18
91,32
91,85
91,42
91,34
91,157
91,48
91,161
91,126
91,125
91,53
91,115
91,39
91,152
91,116
91,168
91,138
91,15
91,72
91,137
91,35
91,76
91,67
91,113
91,45
91,122
91,93
91,159
91,114
91,149
91,23
91,131
91,28
91,88
91,84
91,154
91,5
91,111
92,91
92,135
92,101
92,40
92,102
92,163
92,16
92,21
92,122
92,145
92,57
92,120
92,78
92,23
92,32
92,71
92,161
92,92
92,35
92,118
92,165
92,123
92,151
92,50
92,139
92,65
92,112
92,41
92,24
92,88
92,160
92,147
92,56
92,142
92,45
92,146
92,128
92,61
92,121
92,166
93,86
93,32
93,158
93,48
93,131
93,79
93,120
93,90
93,161
93,52
93,23
93,27
93,136
93,63
93,70
93,104
93,134
93,36
93,132
93,163
93,44
93,160
93,118
93,45
93,133
93,62
93,71
93,94
93,25
93,147
93,91
93,11
93,109
93,124
93,30
93,152
93,140
93,33
93,116
93,153
94,137
94,79
94,84
94,26
94,36
94,7
94,168
94,22
94,165
94,11
94,155
94,50
94,124
94,42
94,106
94,153
94,94
94,38
94,142
94,53
94,163
94,60
94,87
94,141
94,45
94,65
94,56
94,157
94,146
94,34
94,16
94,37
94,131
94,72
94,61
94,40
94,111
94,92
94,112
94,88
95,108
95,7
95,81
95,43
95,142
95,168
95,102
95,84
95,23
95,32
95,109
95,145
95,20
95,151
95,120
95,17
95,159
95,36
95,3
95,85
95,163
95,106
95,103
95,16
95,162
95,67
95,118
95,39
95,111
95,156
95,167
95,82
95,47
95,105
95,161
95,59
95,93
95,80
95,49
95,157
96,149
96,9
96,152
96,25
96,131
96,137
96,49
96,148
96,69
96,165
96,105
96,97
96,98
96,100
96,114
96,65
96,40
96,107
96,95
96,22
96,140
96,51
96,79
96,17
96,123
96,29
96,157
96,88
96,35
96,63
96,93
96,55
96,124
96,89
96,145
96,161
96,62
96,116
96,26
96,36
97,136
97,6
97,77
97,111
97,68
97,115
97,21
97,66
97,101
97,116
97,92
97,4
97,164
97,30
97,24
97,117
97,137
97,95
97,160
97,109
97,54
97,154
97,37
97,53
97,59
97,143
97,85
97,48
97,14
97,47
97,149
97,112
97,79
97,40
97,75
97,80
97,158
97,138
97,62
97,70
98,59
98,140
98,16
98,27
98,38
98,87
98,110
98,104
98,157
98,139
98,24
98,9
98,101
98,64
98,160
98,31
98,97
98,55
98,82
98,60
98,22
98,144
98,159
98,28
98,143
98,74
98,168
98,147
98,98
98,155
98,78
98,46
98,70
98,138
98,69
98,107
98,2
98,48
98,152
98,128
99,38
99,55
99,79
99,131
99,113
99,123
99,5
99,107
99,53
99,157
99,14
99,17
99,98
99,102
99,64
99,111
99,140
99,148
99,70
99,166
99,90
99,74
99,118
99,88
99,22
99,11
99,99
99,135
99,152
99,100
99,9
99,29
99,46
99,114
99,1
99,95
99,89
99,94
99,83
99,12
100,118
100,167
100,152
100,9
100,120
100,111
100,154
100,150
100,89
100,109
100,15
100,160
100,42
100,10
100,54
100,69
100,141
100,20
100,132
100,163
100,112
100,162
100,126
100,110
100,123
100,65
100,98
100,33
100,144
100,21
100,84
100,55
100,17
100,100
100,68
100,22
100,86
100,129
100,83
100,25
101,16
101,166
101,165
101,58
101,107
101,115
101,109
101,134
101,81
101,44
101,70
101,111
101,29
101,37
101,84
101,97
101,164
101,9
101,68
101,31
101,86
101,72
101,50
101,40
101,95
101,12
101,32
101,3
101,112
101,98
101,128
101,79
101,85
101,27
101,67
101,167
101,102
101,91
101,156
101,83
102,16
102,140
102,148
102,154
102,78
102,95
102,135
102,107
102,49
102,144
102,14
102,42
102,59
102,155
102,6
102,152
102,98
102,120
102,83
102,58
102,44
102,156
102,150
102,85
102,92
102,97
102,9
102,75
102,22
102,105
102,2
102,5
102,37
102,82
102,12
102,88
102,72
102,18
102,126
102,90
103,131
103,141
103,108
103,116
103,45
103,165
103,145
103,42
103,11
103,57
103,50
103,159
103,35
103,55
103,104
103,24
103,83
103,51
103,28
103,160
103,20
103,154
103,15
103,147
103,162
103,143
103,168
103,156
103,68
103,37
103,78
103,125
103,49
103,153
103,19
103,9
103,138
103,121
103,76
103,128
104,21
104,3
104,36
104,107
104,142
104,168
104,27
104,134
104,10
104,161
104,164
104,66
104,58
104,109
104,84
104,89
104,32
104,52
104,137
104,144
104,112
104,126
104,87
104,14
104,9
104,167
104,95
104,166
104,99
104,8
104,29
104,132
104,22
104,128
104,105
104,114
104,69
104,156
104,151
104,47
105,58
105,11
105,12
105,54
105,73
105,13
105,99
105,91
105,42
105,70
105,75
105,138
105,46
105,67
105,167
105,38
105,100
105,152
105,31
105,109
105,163
105,23
105,9
105,45
105,105
105,149
105,37
105,20
105,85
105,112
105,63
105,6
105,34
105,110
105,39
105,122
105,146
105,141
105,65
105,157
106,85
106,148
106,127
106,86
106,141
106,123
106,36
106,122
106,81
106,19
106,110
106,55
106,59
106,168
106,31
106,3
106,22
106,131
106,138
106,72
106,130
106,61
106,74
106,44
106,30
106,78
106,106
106,158
106,54
106,34
106,151
106,45
106,32
106,163
106,157
106,33
106,42
106,120
106,70
106,12
107,105
107,1
107,131
107,87
107,84
107,32
107,62
107,167
107,15
107,39
107,47
107,77
107,54
107,139
107,125
107,109
107,134
107,35
107,163
107,161
107,31
107,121
107,38
107,51
107,117
107,25
107,52
107,27
107,108
107,19
107,24
107,17
107,157
107,82
107,152
107,76
107,68
107,55
107,88
107,65
108,40
108,97
108,96
108,28
108,127
108,51
108,124
108,162
108,166
108,119
108,70
108,8
108,71
108,62
108,4
108,68
108,33
108,2
108,143
108,99
108,100
108,116
108,54
108,104
108,115
108,101
108,73
108,157
108,69
108,35
108,87
108,75
108,126
108,135
108,58
108,25
108,102
108,151
108,114
108,109
109,45
109,163
109,121
109,42
109,32
109,61
109,126
109,140
109,80
109,133
109,138
109,146
109,35
109,6
109,79
109,116
109,66
109,141
109,26
109,132
109,143
109,123
109,102
109,166
109,18
109,127
109,27
109,31
109,77
109,38
109,48
109,47
109,52
109,8
109,4
109,22
109,17
109,103
109,157
109,154
110,126
110,69
110,7
110,33
110,121
110,139
110,88
110,122
110,102
110,85
110,106
110,65
110,77
110,150
110,123
110,129
110,67
110,55
110,86
110,81
110,19
110,25
110,130
110,44
110,162
110,18
110,1
110,160
110,53
110,51
110,15
110,107
110,61
110,96
110,101
110,97
110,157
110,116
110,120
110,151
111,38
111,151
111,82
111,51
111,77
111,84
111,118
111,147
111,44
111,11
111,25
111,125
111,93
111,26
111,18
111,148
111,14
111,53
111,162
111,156
111,137
111,60
111,68
111,81
111,152
111,74
111,13
111,154
111,1
111,59
111,12
111,69
111,103
111,100
111,141
111,16
111,140
111,123
111,97
111,78
112,102
112,117
112,42
112,72
112,111
112,116
112,91
112,27
112,105
112,65
112,92
112,71
112,5
112,2
112,39
112,134
112,18
112,122
112,32
112,110
112,24
112,26
112,130
112,119
112,123
112,48
112,25
112,38
112,9
112,51
112,90
112,160
112,13
112,113
112,149
112,64
112,69
112,68
112,152
112,33
113,68
113,51
113,75
113,100
113,22
113,112
113,156
113,37
113,129
113,67
113,20
113,127
113,99
113,101
113,3
113,144
113,146
113,152
113,25
113,93
113,73
113,135
113,15
113,80
113,77
113,64
113,53
113,166
113,74
113,47
113,126
113,97
113,46
113,130
113,65
113,41
113,159
113,70
113,103
113,148
114,17
114,46
114,6
114,48
114,14
114,131
114,30
114,94
114,67
114,111
114,92
114,160
114,167
114,24
114,3
114,102
114,50
114,56
114,91
114,158
114,163
114,164
114,2
114,109
114,39
114,159
114,7
114,108
114,28
114,16
114,52
114,4
114,104
114,117
114,119
114,154
114,58
114,54
114,118
114,165
115,85
115,6
115,74
115,141
115,129
115,44
115,149
115,64
115,92
115,33
115,115
115,109
115,122
115,99
115,104
115,53
115,14
115,34
115,38
115,4
115,164
115,114
115,93
115,139
115,71
115,126
115,7
115,130
115,124
115,121
115,136
115,123
115,140
115,46
115,143
115,62
115,152
115,107
115,103
115,75
116,43
116,8
116,108
116,9
116,46
116,121
116,27
116,56
116,57
116,131
116,48
116,18
116,155
116,156
116,11
116,15
116,79
116,40
116,55
116,150
116,5
116,49
116,13
116,109
116,87
116,110
116,17
116,39
116,23
116,54
116,45
116,160
116,86
116,63
116,30
116,77
116,168
116,96
116,105
116,58
117,22
117,142
117,54
117,95
117,11
117,119
117,41
117,147
117,42
117,81
117,49
117,150
117,145
117,127
117,149
117,130
117,80
117,134
117,139
117,4
117,141
117,125
117,35
117,155
117,69
117,118
117,166
117,90
117,91
117,126
117,61
117,100
117,160
117,28
117,62
117,1
117,65
117,159
117,156
117,115
118,25
118,65
118,74
118,18
118,58
118,86
118,70
118,154
118,99
118,83
118,121
118,50
118,7
118,29
118,42
118,159
118,79
118,45
118,21
118,10
118,152
118,91
118,102
118,141
118,16
118,77
118,133
118,51
118,80
118,135
118,88
118,89
118,100
118,138
118,47
118,38
118,165
118,41
118,119
118,129
119,19
119,120
119,80
119,131
119,6
119,93
119,74
119,81
119,35
119,162
119,49
119,42
119,168
119,25
119,127
119,38
119,149
119,165
119,17
119,143
119,134
119,23
119,86
119,119
119,43
119,107
119,117
119,37
119,92
119,138
119,156
119,97
119,28
119,154
119,125
119,105
119,55
119,24
119,151
119,84
120,32
120,152
120,136
120,107
120,154
120,133
120,14
120,144
120,40
120,47
120,11
120,84
120,160
120,81
120,151
120,21
120,77
120,124
120,75
120,101
120,102
120,113
120,78
120,29
120,22
120,30
120,163
120,15
120,120
120,148
120,164
120,19
120,116
120,48
120,108
120,96
120,58
120,93
120,24
120,2
